coeff_combo,age_less65_q00,age_65_q00,age_70_q00,age_75_q00,age_over80_q00,age_less65_q02,age_65_q02,age_70_q02,age_75_q02,age_over80_q02,age_less65_q04,age_65_q04,age_70_q04,age_75_q04,age_over80_q04,age_less65_q06,age_65_q06,age_70_q06,age_75_q06,age_over80_q06,age_less65_q08,age_65_q08,age_70_q08,age_75_q08,age_over80_q08,sum_sqres,wrongness_rat,fitness
622,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,526.7,2.256,1188.4
623,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,495.6,2.144,1062.7
624,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,498.4,2.145,1069.0
625,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,465.3,2.033,946.1
626,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,435.8,1.921,837.4
627,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.2,0.2,0.2,473.7,2.034,963.4
628,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.3,0.3,0.3,0.3,0.3,438.8,1.922,843.4
629,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,407.4,1.81,737.4
630,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,380.3,1.698,645.9
631,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,453.4,1.922,871.6
632,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.3,0.3,0.3,0.3,0.3,416.8,1.811,754.7
633,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,383.6,1.699,651.6
634,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,354.7,1.587,562.8
635,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,331.2,1.475,488.6
636,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.2,0.2,0.2,0.2,0.2,438.0,1.811,793.2
637,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.3,0.3,0.3,0.3,0.3,400.0,1.699,679.7
638,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.4,0.4,0.4,0.4,0.4,365.2,1.588,579.8
639,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.5,0.5,0.5,0.5,0.5,334.7,1.476,493.9
640,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,309.7,1.364,422.4
641,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,291.7,1.252,365.2
642,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,428.0,1.7,727.5
643,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.3,0.3,0.3,0.3,0.3,389.0,1.588,617.7
644,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,353.2,1.476,521.3
645,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,321.5,1.364,438.7
646,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,295.4,1.253,370.1
647,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,276.4,1.157,319.8
648,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,266.1,1.088,289.6
649,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,423.8,1.589,673.2
650,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.3,0.3,0.3,0.3,0.3,384.4,1.477,567.7
651,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.4,0.4,0.4,0.4,0.4,348.1,1.365,475.1
652,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.5,0.5,0.5,0.5,0.5,315.9,1.253,395.9
653,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.6,0.6,0.6,0.6,0.6,289.3,1.157,334.8
654,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.7,0.7,0.7,0.7,0.7,269.9,1.088,293.8
655,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,259.4,1.086,281.6
656,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,258.7,1.194,308.9
657,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,425.6,1.477,628.8
658,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,386.4,1.365,527.6
659,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,350.3,1.254,439.2
660,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,318.4,1.158,368.6
661,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,292.0,1.088,317.8
662,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,272.8,1.087,296.6
663,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,262.3,1.194,313.1
664,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,261.7,1.305,341.5
665,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,270.9,1.417,383.8
666,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,556.9,2.276,1267.2
667,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,525.3,2.164,1137.0
668,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,494.1,2.053,1014.1
669,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,496.9,2.053,1020.1
670,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,463.7,1.941,900.2
671,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,434.1,1.829,794.2
672,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.2,0.2,0.2,472.2,1.942,916.9
673,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.3,0.3,0.3,0.3,0.3,437.2,1.83,800.0
674,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,405.6,1.718,696.9
675,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,378.4,1.606,607.8
676,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,451.8,1.83,827.0
677,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.3,0.3,0.3,0.3,0.3,415.0,1.719,713.3
678,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,381.6,1.607,613.3
679,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,352.6,1.495,527.1
680,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,328.9,1.383,455.0
681,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.2,0.2,0.2,0.2,0.2,436.3,1.719,750.1
682,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.3,0.3,0.3,0.3,0.3,398.1,1.607,639.9
683,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.4,0.4,0.4,0.4,0.4,363.2,1.496,543.2
684,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.5,0.5,0.5,0.5,0.5,332.5,1.384,460.1
685,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,307.3,1.272,390.9
686,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,289.1,1.181,341.4
687,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,426.3,1.608,685.4
688,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.3,0.3,0.3,0.3,0.3,387.1,1.496,579.1
689,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,351.1,1.384,486.0
690,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,319.2,1.273,406.2
691,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,292.9,1.181,346.0
692,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,273.8,1.107,303.0
693,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,263.3,1.078,283.9
694,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,422.1,1.497,631.7
695,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.3,0.3,0.3,0.3,0.3,382.5,1.385,529.7
696,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.4,0.4,0.4,0.4,0.4,346.0,1.273,440.4
697,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.5,0.5,0.5,0.5,0.5,313.6,1.182,370.6
698,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.6,0.6,0.6,0.6,0.6,286.8,1.107,317.5
699,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.7,0.7,0.7,0.7,0.7,267.2,1.079,288.4
700,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8,256.5,1.174,301.2
701,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,255.8,1.286,329.0
702,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,423.9,1.385,587.2
703,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,384.5,1.274,489.7
704,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,348.2,1.182,411.6
705,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,316.1,1.107,350.0
706,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,289.5,1.081,312.9
707,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,270.1,1.174,317.0
708,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,259.5,1.285,333.6
709,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,258.8,1.397,361.6
710,1.5,1.5,1.5,1.5,1.5,1.1,1.1,1.1,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,268.1,1.509,404.6
711,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,558.7,2.184,1220.0
712,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.2,527.3,2.072,1092.7
713,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,496.1,1.961,972.7
714,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2,0.2,498.9,1.961,978.5
715,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.3,0.3,0.3,0.3,0.3,465.9,1.849,861.7
716,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,436.5,1.738,758.4
717,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.2,0.2,0.2,474.3,1.85,877.4
718,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.3,0.3,0.3,0.3,0.3,439.5,1.738,763.8
719,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.4,408.1,1.626,663.7
720,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,381.0,1.514,577.1
721,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,454.0,1.739,789.3
722,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.3,0.3,0.3,0.3,0.3,417.5,1.627,679.1
723,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.4,384.3,1.515,582.2
724,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.5,0.5,0.5,0.5,0.5,355.4,1.403,498.7
725,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,332.0,1.291,428.8
726,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.2,0.2,0.2,0.2,0.2,438.6,1.627,713.7
727,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.3,0.3,0.3,0.3,0.3,400.7,1.515,607.2
728,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.4,0.4,0.4,0.4,0.4,366.0,1.404,513.7
729,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.5,0.5,0.5,0.5,0.5,335.5,1.292,433.5
730,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6,0.6,0.6,310.6,1.205,374.4
731,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,292.6,1.131,330.9
732,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.2,0.2,0.2,0.2,0.2,428.6,1.516,649.8
733,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.3,0.3,0.3,0.3,0.3,389.7,1.404,547.2
734,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,354.0,1.292,457.4
735,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.5,322.4,1.206,388.7
736,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,296.4,1.131,335.2
737,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,277.5,1.085,301.2
738,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,267.2,1.155,308.5
739,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.2,0.2,0.2,0.2,0.2,424.5,1.405,596.3
740,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.3,0.3,0.3,0.3,0.3,385.1,1.293,497.9
741,1.5,1.5,1.5,1.5,1.5,1.2,1.2,1.2,1.2,1.2,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.4,0.4,0.4,0.4,0.4,348.9,1.206,420.8
